policy_id,state,county,latitude,longitude,property_value,property_age,building_type,RISK_SCORE,current_annual_premium,coverage_amount,deductible,policy_start_year,num_claims_5yr,total_claim_amount_5yr,Year,policy_age,Risk_Category,Premium_Category,has_claim,Claim_Status,coverage_ratio,Loss_Ratio
POL-0011048,North Dakota,McHenry,6146215.841155658,-11202801.506145664,398192.0,15,Multi_Family,11.7366412214,1088,335899161,10000,2024,0,0,2024,0,Very Low,< $1.5K,0,No Claim,843.5607973038133,0.0
POL-0011049,Missouri,Dade,4499522.031699148,-10447367.872036286,292350.0,56,Multi_Family,23.2824427481,1170,273377519,500,2015,0,0,2024,9,Low,< $1.5K,0,No Claim,935.1035368565076,0.0
POL-0011050,Texas,Lynn,3918834.759482814,-11334120.705424093,584932.0,57,Commercial,22.9961832061,1488,511137939,10000,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,873.8416414215669,0.0
POL-0011051,Missouri,Carter,4430940.956809996,-10125883.05703861,235522.0,46,Multi_Family,53.9440203562,1757,218580046,10000,2021,1,8824,2024,3,Moderate,$1.5K-$2.5K,1,Has Claim,928.0663632272144,1.0044393853158793
POL-0011052,Georgia,Cobb,4020963.813579148,-9415033.063597506,425080.0,29,Multi_Family,94.3702290076,1668,366430570,10000,2020,0,0,2024,4,Very High,$1.5K-$2.5K,0,No Claim,862.0273125058812,0.0
POL-0011053,Arkansas,Ashley,3920739.20718768,-10215615.775794864,242357.0,21,Commercial,53.9122137405,2107,231415797,2500,2019,0,0,2024,5,Moderate,$1.5K-$2.5K,0,No Claim,954.855015534934,0.0
POL-0011054,Oklahoma,Custer,4251066.494705077,-11020805.197437745,208614.0,46,Commercial,62.0229007634,1282,201036608,2500,2023,0,0,2024,1,High,< $1.5K,0,No Claim,963.6774521364817,0.0
POL-0011055,Michigan,Schoolcraft,5812055.504339187,-9595678.828271026,706278.0,74,Commercial,6.74300254453,2488,645817228,5000,2023,1,11830,2024,1,Very Low,$1.5K-$2.5K,1,Has Claim,914.3952211452148,0.9509646302250804
POL-0011056,Puerto Rico,Arroyo,2037347.9129527253,-7353363.952097738,117007.0,48,Single_Family,0.0,500,96533119,1000,2021,1,14986,2024,3,,< $1.5K,1,Has Claim,825.0200329894793,5.0
POL-0011057,North Carolina,Yadkin,4322743.945503223,-8979612.147928389,265166.0,64,Single_Family,38.358778626,782,223129632,2500,2016,0,0,2024,8,Low,< $1.5K,0,No Claim,841.4715008711524,0.0
POL-0011058,Arkansas,Desha,4006183.474887625,-10158446.728511335,318458.0,53,Multi_Family,32.8880407125,1175,278876046,10000,2015,1,51326,2024,9,Low,< $1.5K,1,Has Claim,875.7074590683858,5.0
POL-0011059,Texas,Gray,4218574.269717393,-11222404.589422977,191742.0,48,Multi_Family,59.8918575064,1152,160945645,10000,2021,0,0,2024,3,Moderate,< $1.5K,0,No Claim,839.3864933087169,0.0
POL-0011060,Oklahoma,Haskell,4194493.12021548,-10588333.548560292,265935.0,8,Single_Family,30.5025445293,1206,244247414,10000,2015,1,73451,2024,9,Low,< $1.5K,1,Has Claim,918.4477936337827,5.0
POL-0011061,Indiana,Starke,5053887.44718253,-9645567.314394971,151784.0,6,Single_Family,24.9363867684,500,143352705,1000,2024,0,0,2024,0,Low,< $1.5K,0,No Claim,944.4520173404311,0.0
POL-0011062,Illinois,Pike,4811276.179171853,-10117423.088088611,269839.0,38,Single_Family,30.3435114504,1242,220793997,5000,2023,0,0,2024,1,Low,< $1.5K,0,No Claim,818.2434599891046,0.0
POL-0011063,North Carolina,Bladen,4111674.755819084,-8745683.300711893,134896.0,10,Multi_Family,84.5737913486,1350,130684550,5000,2015,0,0,2024,9,Very High,< $1.5K,0,No Claim,968.780023128929,0.0
POL-0011064,Indiana,Allen,5025790.367998166,-9469566.063022682,211762.0,14,Commercial,90.8396946565,2672,196333534,10000,2022,1,44778,2024,2,Very High,$2.5K-$3.5K,1,Has Claim,927.1424240420849,3.3516467065868265
POL-0011065,Indiana,Montgomery,4871846.502577439,-9672919.339184253,1234936.0,29,Single_Family,40.9987277354,3291,1139621364,500,2022,0,0,2024,2,Moderate,$2.5K-$3.5K,0,No Claim,922.8181573781961,0.0
POL-0011066,Pennsylvania,Allegheny,4934346.81698128,-8903469.757812817,512003.0,49,Single_Family,98.0916030534,2740,471274556,5000,2018,0,0,2024,6,Very High,$2.5K-$3.5K,0,No Claim,920.4527239098209,0.0
POL-0011067,Montana,Hill,6212241.941326585,-12257539.407547342,176520.0,60,Single_Family,50.4452926209,2044,170297811,1000,2020,1,41199,2024,4,Moderate,$1.5K-$2.5K,1,Has Claim,964.7507987763427,4.031213307240704
POL-0011068,Ohio,Vinton,4757710.849059014,-9182232.724341152,224564.0,48,Multi_Family,11.8002544529,500,213414481,10000,2016,0,0,2024,8,Very Low,< $1.5K,0,No Claim,950.3503722769456,0.0
POL-0011069,Mississippi,Walthall,3652061.909402596,-10030575.555121304,140387.0,36,Single_Family,25.5407124682,1698,116567913,10000,2021,1,49026,2024,3,Low,$1.5K-$2.5K,1,Has Claim,830.3326732532214,5.0
POL-0011070,Nebraska,Morrill,5118619.597242026,-11467077.549730826,259420.0,43,Single_Family,27.8307888041,823,249626608,10000,2018,0,0,2024,6,Low,< $1.5K,0,No Claim,962.2488936859147,0.0
POL-0011071,Wisconsin,Lincoln,5674869.406101481,-9989215.760860728,200336.0,4,Single_Family,52.6399491094,1080,193579610,5000,2015,1,31751,2024,9,Moderate,< $1.5K,1,Has Claim,966.2747084897372,5.0
POL-0011072,New York,Chautauqua,5195285.639123214,-8835010.174508959,188198.0,57,Single_Family,84.6374045802,974,182554969,1000,2017,0,0,2024,7,Very High,< $1.5K,0,No Claim,970.0154571249428,0.0
POL-0011073,Mississippi,Jasper,3765855.865016188,-9920669.492421074,347500.0,45,Single_Family,38.8676844784,1121,332224711,2500,2015,0,0,2024,9,Low,< $1.5K,0,No Claim,956.0423338129497,0.0
POL-0011074,Iowa,Pocahontas,5271631.2246094365,-10539591.534486637,81792.0,8,Multi_Family,33.0470737913,500,74085706,1000,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,905.7818124021909,0.0
POL-0011075,Michigan,Barry,5250572.522600321,-9496552.1098513,518978.0,70,Single_Family,45.9923664122,2732,486893913,5000,2018,0,0,2024,6,Moderate,$2.5K-$3.5K,0,No Claim,938.1783293318792,0.0
POL-0011076,South Carolina,Lee,4050773.230561888,-8933898.106482834,131209.0,30,Multi_Family,35.9732824427,531,128059919,10000,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,975.9995046071534,0.0
POL-0011077,Pennsylvania,Fayette,4854383.031034106,-8866309.509249197,216991.0,49,Single_Family,82.2201017812,1330,179878955,10000,2020,1,2213,2024,4,Very High,< $1.5K,1,Has Claim,828.9696577277399,0.33278195488721807
POL-0011078,Georgia,Troup,3899774.363488549,-9465311.17510473,260558.0,30,Single_Family,59.9236641221,1972,232332698,1000,2020,1,23537,2024,4,Moderate,$1.5K-$2.5K,1,Has Claim,891.6736312068714,2.3871196754563893
POL-0011079,Texas,Wichita,4027211.404533639,-10987633.610268956,481620.0,51,Single_Family,81.9020356234,2161,424327586,500,2021,0,0,2024,3,Very High,$1.5K-$2.5K,0,No Claim,881.0422864498983,0.0
POL-0011080,Michigan,Sanilac,5376752.05846975,-9219512.917509306,143343.0,28,Multi_Family,70.3244274809,2431,140357831,10000,2021,0,0,2024,3,High,$1.5K-$2.5K,0,No Claim,979.1746440356349,0.0
POL-0011081,Iowa,Fayette,5291142.417373817,-10224064.9017817,383974.0,28,Single_Family,50.8905852417,1915,365400389,10000,2021,1,47800,2024,3,Moderate,$1.5K-$2.5K,1,Has Claim,951.6279461630214,4.992167101827676
POL-0011082,Florida,Charlotte,3111937.6087582046,-9116506.543885026,180817.0,27,Multi_Family,95.1972010178,2964,163403393,5000,2024,1,43051,2024,0,Very High,$2.5K-$3.5K,1,Has Claim,903.6948572313444,2.9049257759784077
POL-0011083,Michigan,Delta,5767635.127904935,-9676393.58994718,457286.0,10,Commercial,53.0534351145,1316,408143133,1000,2018,0,0,2024,6,Moderate,< $1.5K,0,No Claim,892.5336288449679,0.0
POL-0011084,Illinois,Jersey,4733940.705795206,-10058433.812966684,311587.0,1,Single_Family,18.8613231552,534,257109254,1000,2016,1,28572,2024,8,Very Low,< $1.5K,1,Has Claim,825.1604014288145,5.0
POL-0011085,Idaho,Latah,5912209.885402404,-12992290.302124918,454348.0,55,Single_Family,33.2697201018,2344,417942472,1000,2018,0,0,2024,6,Low,$1.5K-$2.5K,0,No Claim,919.8730312447727,0.0
POL-0011086,Texas,Dallam,4338971.607088859,-11421625.1183363,582170.0,49,Multi_Family,51.1450381679,2654,539280944,10000,2016,0,0,2024,8,Moderate,$2.5K-$3.5K,0,No Claim,926.3289829431266,0.0
POL-0011087,Virginia,Appomattox,4491155.736893489,-8773375.751810392,169584.0,65,Single_Family,5.08905852417,865,154210461,500,2021,0,0,2024,3,Very Low,< $1.5K,0,No Claim,909.3455809510331,0.0
POL-0011088,Louisiana,Madison,3811257.128864058,-10157082.503105331,486589.0,5,Single_Family,32.4427480916,1257,413280392,2500,2023,1,49134,2024,1,Low,< $1.5K,1,Has Claim,849.3418305798117,5.0
POL-0011089,Kentucky,Jessamine,4561379.3418186335,-9415508.400590096,322439.0,22,Single_Family,39.7900763359,500,305712397,2500,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,948.1247522787256,0.0
POL-0011090,Puerto Rico,Toa Alta,2080028.8214758227,-7374517.759711814,163553.0,29,Single_Family,0.0,1073,155981560,500,2018,0,0,2024,6,,< $1.5K,0,No Claim,953.706504925009,0.0
POL-0011091,Florida,Hardee,3185180.10743906,-9107048.764587471,96454.0,6,Single_Family,69.179389313,2292,90659668,1000,2015,1,18480,2024,9,High,$1.5K-$2.5K,1,Has Claim,939.9264727227487,1.612565445026178
POL-0011092,Kansas,Cherokee,4462760.895409503,-10558240.008607373,171824.0,55,Single_Family,53.68956743,2477,161428736,500,2016,0,0,2024,8,Moderate,$1.5K-$2.5K,0,No Claim,939.5005121519695,0.0
POL-0011093,Virginia,Augusta,4602732.537098173,-8809144.854142416,291201.0,58,Multi_Family,68.606870229,2456,240665167,500,2018,0,0,2024,6,High,$1.5K-$2.5K,0,No Claim,826.4572134024265,0.0
POL-0011094,Minnesota,Chisago,5701042.139381977,-10342526.208778732,1284483.0,37,Single_Family,44.5292620865,2541,1065697311,5000,2020,0,0,2024,4,Moderate,$2.5K-$3.5K,0,No Claim,829.6702338606271,0.0
POL-0011095,Ohio,Clermont,4728536.767070492,-9367734.060380137,314618.0,8,Multi_Family,77.8625954198,2217,255433935,500,2019,0,0,2024,5,High,$1.5K-$2.5K,0,No Claim,811.8859537597976,0.0
POL-0011096,South Dakota,Custer,5415738.113112945,-11516164.508404007,179115.0,19,Single_Family,16.3486005089,788,164113438,5000,2020,0,0,2024,4,Very Low,< $1.5K,0,No Claim,916.2461993691204,0.0
POL-0011097,Montana,Mineral,5966317.357680196,-12801654.834605446,164513.0,72,Single_Family,7.34732824427,577,137071563,500,2024,0,0,2024,0,Very Low,< $1.5K,0,No Claim,833.1959358834864,0.0
POL-0011098,North Dakota,Walsh,6168593.275039516,-10878292.148200246,496035.0,64,Multi_Family,29.0076335878,2156,398607110,1000,2016,0,0,2024,8,Low,$1.5K-$2.5K,0,No Claim,803.5866622314958,0.0
POL-0011099,Florida,Palm Beach,3076470.8409777978,-8953489.627865396,143649.0,11,Single_Family,99.2048346056,3013,119721051,10000,2024,0,0,2024,0,Very High,$2.5K-$3.5K,0,No Claim,833.4276674393835,0.0
POL-0011100,Virginia,Tazewell,4456561.563102192,-9079276.1788396,158160.0,32,Single_Family,60.1781170483,1040,127806291,2500,2022,1,46156,2024,2,High,< $1.5K,1,Has Claim,808.0822647951442,5.0
POL-0011101,North Carolina,Stanly,4206374.4184305165,-8933498.080512566,162500.0,55,Single_Family,58.8422391858,2063,151944281,1000,2020,0,0,2024,4,Moderate,$1.5K-$2.5K,0,No Claim,935.0417292307692,0.0
POL-0011102,Ohio,Butler,4784718.239060357,-9414916.045263115,265926.0,53,Multi_Family,91.475826972,1343,229892066,2500,2015,0,0,2024,9,Very High,< $1.5K,0,No Claim,864.4963862127058,0.0
POL-0011103,Oklahoma,Lincoln,4259878.055792472,-10784733.132821608,549147.0,24,Single_Family,71.31043257,1756,528479150,10000,2018,0,0,2024,6,High,$1.5K-$2.5K,0,No Claim,962.3637204610059,0.0
POL-0011104,Virginia,Charles City,4489504.961963994,-8578454.577649027,156457.0,55,Single_Family,9.31933842239,1489,128726396,1000,2019,1,10286,2024,5,Very Low,< $1.5K,1,Has Claim,822.7589433518475,1.3815983881799865
POL-0011105,Puerto Rico,Arroyo,2037347.9127851424,-7353363.93264928,337827.0,4,Single_Family,0.0,500,294942490,10000,2015,0,0,2024,9,,< $1.5K,0,No Claim,873.0577780935213,0.0
POL-0011106,Arizona,Mohave,4261533.16030797,-12663241.644911474,111883.0,35,Multi_Family,94.7519083969,1452,107416522,10000,2021,2,63412,2024,3,Very High,< $1.5K,1,Has Claim,960.0790289856368,5.0
POL-0011107,South Dakota,Douglas,5371073.547351689,-10950074.078284342,199208.0,25,Commercial,10.4007633588,1119,172385146,10000,2017,0,0,2024,7,Very Low,< $1.5K,0,No Claim,865.3525260029718,0.0
POL-0011108,Minnesota,Renville,5578667.822174944,-10569482.265663056,164565.0,34,Multi_Family,38.4541984733,1288,143096398,2500,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,869.5433293835263,0.0
POL-0011109,Arkansas,Montgomery,4101428.9470292623,-10426131.023867756,296687.0,71,Single_Family,30.6933842239,1422,293746757,2500,2019,0,0,2024,5,Low,< $1.5K,0,No Claim,990.0897477813319,0.0
POL-0011110,South Dakota,Haakon,5511148.814431755,-11303436.989825934,453461.0,52,Single_Family,9.73282442748,500,408910758,1000,2020,0,0,2024,4,Very Low,< $1.5K,0,No Claim,901.7550748575952,0.0
POL-0011111,Kentucky,Estill,4536090.239758184,-9346867.81224974,170216.0,2,Single_Family,41.7938931298,587,145711039,5000,2018,0,0,2024,6,Moderate,< $1.5K,0,No Claim,856.0360894393007,0.0
POL-0011112,Wisconsin,Winnebago,5476149.692136707,-9867879.77034206,445247.0,60,Single_Family,86.8320610687,3721,402403703,2500,2023,1,10230,2024,1,Very High,$3.5K-$5K,1,Has Claim,903.7763376283276,0.5498521902714324
POL-0011113,Iowa,Winneshiek,5356378.578651167,-10223996.15923638,664509.0,7,Multi_Family,36.1959287532,901,556079350,1000,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,836.8274169349098,0.0
POL-0011114,Minnesota,Waseca,5468908.272532938,-10418090.375645053,98657.0,38,Multi_Family,24.6819338422,500,83160363,10000,2022,1,592,2024,2,Low,< $1.5K,1,Has Claim,842.9241006720252,0.2368
POL-0011115,Georgia,Worth,3704624.675082492,-9334243.070862507,234198.0,58,Single_Family,36.4821882952,1430,195956050,10000,2016,0,0,2024,8,Low,< $1.5K,0,No Claim,836.7110308371549,0.0
POL-0011116,California,Monterey,4330732.743238287,-13496360.27635772,177414.0,18,Commercial,98.727735369,2073,160733152,5000,2022,0,0,2024,2,Very High,$1.5K-$2.5K,0,No Claim,905.9778371492666,0.0
POL-0011117,Georgia,Talbot,3855501.443285322,-9410171.47392483,306685.0,63,Single_Family,2.86259541985,955,261167589,1000,2016,3,1673,2024,8,Very Low,< $1.5K,1,Has Claim,851.5825325659879,0.3503664921465969
POL-0011118,South Carolina,Clarendon,3984051.241529692,-8929637.557475151,71551.0,9,Commercial,76.4949109415,2191,67693397,500,2024,0,0,2024,0,High,$1.5K-$2.5K,0,No Claim,946.0859666531564,0.0
POL-0011119,Oregon,Josephine,5216038.31445847,-13754140.40373695,192721.0,19,Single_Family,90.2353689567,2362,172022652,1000,2021,0,0,2024,3,Very High,$1.5K-$2.5K,0,No Claim,892.5994157357009,0.0
POL-0011120,Arkansas,Pope,4224961.329230389,-10356548.700764922,125434.0,68,Single_Family,77.8307888041,2503,103947884,1000,2017,1,32893,2024,7,High,$2.5K-$3.5K,1,Has Claim,828.7058054435001,2.6282860567319215
POL-0011121,Texas,Grimes,3573662.014403265,-10685061.90254301,321029.0,42,Commercial,56.965648855,1860,290307610,1000,2023,0,0,2024,1,Moderate,$1.5K-$2.5K,0,No Claim,904.303380691464,0.0
POL-0011122,North Carolina,Chatham,4259798.099828317,-8822655.693540914,281747.0,42,Commercial,67.1755725191,1798,280789709,500,2016,2,75010,2024,8,High,$1.5K-$2.5K,1,Has Claim,996.6023027751849,5.0
POL-0011123,Nebraska,Boyd,5296730.051858196,-10994645.5659289,254314.0,38,Multi_Family,3.40330788804,500,247314707,500,2021,1,11691,2024,3,Very Low,< $1.5K,1,Has Claim,972.4777519129894,4.6764
POL-0011124,Illinois,DeKalb,5145126.459392626,-9881867.271820322,454086.0,40,Single_Family,80.820610687,2214,448519503,2500,2023,0,0,2024,1,Very High,$1.5K-$2.5K,0,No Claim,987.7413155217293,0.0
POL-0011125,Washington,Skamania,5784244.636699147,-13571478.161839878,125926.0,68,Single_Family,49.6819338422,1966,108525008,1000,2022,0,0,2024,2,Moderate,$1.5K-$2.5K,0,No Claim,861.8157330495688,0.0
POL-0011126,Wyoming,Hot Springs,5422131.452299801,-12071773.17961254,97252.0,62,Multi_Family,16.0941475827,1308,95228851,5000,2016,0,0,2024,8,Very Low,< $1.5K,0,No Claim,979.196839139555,0.0
POL-0011127,Indiana,Hamilton,4876505.178600716,-9579269.121808073,358459.0,5,Single_Family,88.8040712468,1762,319838281,5000,2022,0,0,2024,2,Very High,$1.5K-$2.5K,0,No Claim,892.2590338086085,0.0
POL-0011128,Florida,Union,3509194.1154696345,-9169544.4752824,307050.0,59,Single_Family,10.8778625954,500,248928152,10000,2021,0,0,2024,3,Very Low,< $1.5K,0,No Claim,810.7088487217065,0.0
POL-0011129,Kansas,Russell,4709521.573908762,-10994176.48421325,289750.0,14,Single_Family,12.5318066158,500,279015096,10000,2019,0,0,2024,5,Very Low,< $1.5K,0,No Claim,962.9511509922347,0.0
POL-0011130,Michigan,Barry,5250572.200049505,-9496552.224861585,201225.0,53,Multi_Family,45.9923664122,1646,164166819,10000,2020,1,13400,2024,4,Moderate,$1.5K-$2.5K,1,Has Claim,815.8370928065598,1.6281895504252735
POL-0011131,Georgia,McDuffie,3959589.593859708,-9181793.000241818,508243.0,20,Single_Family,24.9681933842,1604,426376945,2500,2015,0,0,2024,9,Low,$1.5K-$2.5K,0,No Claim,838.9233988466148,0.0
POL-0011132,Indiana,Noble,5071334.880398301,-9508630.885799836,608163.0,46,Single_Family,44.2430025445,2374,520179443,2500,2020,0,0,2024,4,Moderate,$1.5K-$2.5K,0,No Claim,855.3289874589543,0.0
POL-0011133,Nebraska,Hitchcock,4891636.202775574,-11247976.569459563,190170.0,28,Single_Family,6.83842239186,500,161582139,2500,2024,0,0,2024,0,Very Low,< $1.5K,0,No Claim,849.6720776147657,0.0
POL-0011134,Missouri,Monroe,4792920.545693769,-10241474.872756248,133613.0,68,Single_Family,21.1832061069,1004,115977160,2500,2017,1,1952,2024,7,Low,< $1.5K,1,Has Claim,868.0080531086047,0.3888446215139442
POL-0011135,Kansas,Brown,4840795.324593743,-10638161.994070975,345794.0,6,Single_Family,15.3307888041,859,289251160,2500,2023,0,0,2024,1,Very Low,< $1.5K,0,No Claim,836.4840338467411,0.0
POL-0011136,West Virginia,Summers,4530955.979915536,-9001130.412473062,242435.0,4,Multi_Family,40.2353689567,1017,202469958,10000,2018,0,0,2024,6,Moderate,< $1.5K,0,No Claim,835.1515169014375,0.0
POL-0011137,Ohio,Holmes,4947851.531238602,-9120328.68698616,547662.0,60,Single_Family,60.4007633588,2253,473477946,5000,2024,1,7779,2024,0,High,$1.5K-$2.5K,1,Has Claim,864.5440910634661,0.6905459387483356
POL-0011138,Michigan,Crawford,5571892.472976985,-9418780.877567971,361971.0,71,Single_Family,18.034351145,1057,341402551,5000,2022,1,8412,2024,2,Very Low,< $1.5K,1,Has Claim,943.1765279538969,1.591674550614948
POL-0011139,Utah,Duchesne,4909635.042738646,-12292472.72322737,521840.0,12,Single_Family,7.60178117048,894,506557144,1000,2015,0,0,2024,9,Very Low,< $1.5K,0,No Claim,970.7135213858654,0.0
POL-0011140,Missouri,Henry,4634012.868302288,-10440962.986067984,332883.0,51,Single_Family,52.7671755725,1640,288829089,2500,2019,0,0,2024,5,Moderate,$1.5K-$2.5K,0,No Claim,867.6594749506584,0.0
POL-0011141,Nebraska,Jefferson,4891550.943348892,-10813879.373930264,378958.0,45,Single_Family,24.1094147583,835,349827177,2500,2018,1,3181,2024,6,Low,< $1.5K,1,Has Claim,923.1291515154713,0.7619161676646706
POL-0011142,Missouri,Atchison,4928780.048558308,-10623013.496010752,230554.0,5,Single_Family,21.7239185751,500,222373090,500,2024,0,0,2024,0,Low,< $1.5K,0,No Claim,964.5162955316325,0.0
POL-0011143,Michigan,Gladwin,5464039.436532531,-9394056.896839144,381935.0,2,Single_Family,40.2671755725,1030,360543230,1000,2020,0,0,2024,4,Moderate,< $1.5K,0,No Claim,943.9910717792294,0.0
POL-0011144,West Virginia,Monongalia,4812376.057385859,-8910746.72354157,127851.0,47,Commercial,71.5330788804,2286,107514991,10000,2024,0,0,2024,0,High,$1.5K-$2.5K,0,No Claim,840.939773642756,0.0
POL-0011145,Iowa,Jasper,5114103.595454161,-10358700.063273896,539918.0,26,Single_Family,43.6704834606,2097,474292292,500,2024,1,3178,2024,0,Moderate,$1.5K-$2.5K,1,Has Claim,878.4524538911464,0.30309966618979495
POL-0011146,Kansas,Sheridan,4772032.853331031,-11181135.545810675,361254.0,61,Single_Family,6.13867684478,2282,322237292,500,2023,0,0,2024,1,Very Low,$1.5K-$2.5K,0,No Claim,891.9964678591795,0.0
POL-0011147,South Carolina,Oconee,4130476.032304248,-9246854.638983443,165141.0,18,Single_Family,85.6234096692,2076,161422580,5000,2020,1,2722,2024,4,Very High,$1.5K-$2.5K,1,Has Claim,977.4833627021757,0.26223506743737957
POL-0011148,Alabama,Tallapoosa,3877108.129701781,-9550934.972427271,216926.0,6,Single_Family,67.4618320611,2101,206309571,1000,2019,0,0,2024,5,High,$1.5K-$2.5K,0,No Claim,951.0596747277874,0.0
POL-0011149,Louisiana,St. Charles,3488608.354500212,-10059095.70877524,323411.0,10,Single_Family,85.0508905852,1590,275442526,2500,2015,0,0,2024,9,Very High,$1.5K-$2.5K,0,No Claim,851.6795223415406,0.0
POL-0011150,North Carolina,Watauga,4332480.755222418,-9094407.834363967,156328.0,54,Single_Family,71.8511450382,2871,136039997,2500,2023,0,0,2024,1,High,$2.5K-$3.5K,0,No Claim,870.2215661941559,0.0
POL-0011151,Ohio,Geauga,5086337.407599715,-9036762.89734946,253657.0,15,Single_Family,60.2735368957,1393,214997105,2500,2018,1,11606,2024,6,High,< $1.5K,1,Has Claim,847.5898753040523,1.6663316582914574
POL-0011152,Wisconsin,Washburn,5764307.022052548,-10218157.024142267,269126.0,47,Multi_Family,32.7608142494,1337,267783056,1000,2024,0,0,2024,0,Low,< $1.5K,0,No Claim,995.0099804552515,0.0
POL-0011153,Virginia,King George,4618044.09852038,-8589127.55536686,397299.0,43,Single_Family,12.7544529262,500,361352301,10000,2017,0,0,2024,7,Very Low,< $1.5K,0,No Claim,909.5223018431961,0.0
POL-0011154,Pennsylvania,Elk,5075292.111340573,-8755186.17208627,513377.0,37,Single_Family,45.1972010178,1020,481284967,2500,2020,2,45975,2024,4,Moderate,< $1.5K,1,Has Claim,937.488370145137,5.0
POL-0011155,Wisconsin,Monroe,5457109.573953405,-10087533.178987958,274478.0,6,Single_Family,78.8486005089,1276,234160524,1000,2019,1,209,2024,5,High,< $1.5K,1,Has Claim,853.1121765678852,0.032758620689655175
POL-0011156,Missouri,Audrain,4752644.143266901,-10223763.55732066,559096.0,47,Single_Family,51.3994910941,3135,451446269,5000,2015,0,0,2024,9,Moderate,$2.5K-$3.5K,0,No Claim,807.4575189234049,0.0
POL-0011157,North Dakota,Emmons,5826105.159147121,-11157356.12919948,154704.0,69,Commercial,44.2748091603,1576,125592443,10000,2020,0,0,2024,4,Moderate,$1.5K-$2.5K,0,No Claim,811.8241480504706,0.0
POL-0011158,Wisconsin,Ozaukee,5370660.810111502,-9790640.84763514,517173.0,1,Single_Family,50.3180661578,1804,421736083,1000,2016,0,0,2024,8,Moderate,$1.5K-$2.5K,0,No Claim,815.4642315047382,0.0
POL-0011159,Nebraska,Saline,4942427.588504281,-10813678.42830846,448676.0,57,Single_Family,42.3982188295,2477,445783730,10000,2023,0,0,2024,1,Moderate,$1.5K-$2.5K,0,No Claim,993.5537670835971,0.0
POL-0011160,Indiana,Greene,4726896.252248393,-9680572.133932551,342597.0,22,Multi_Family,42.4936386768,2405,300644586,10000,2022,1,101440,2024,2,Moderate,$1.5K-$2.5K,1,Has Claim,877.5458804367814,5.0
POL-0011161,Missouri,Warren,4688038.193202488,-10147967.87013503,177774.0,38,Single_Family,55.3435114504,1720,151555802,2500,2016,0,0,2024,8,Moderate,$1.5K-$2.5K,0,No Claim,852.5195022894236,0.0
POL-0011162,Pennsylvania,Lawrence,5011068.949181133,-8942818.73610683,69669.0,66,Commercial,66.1259541985,1734,64117366,2500,2021,2,14488,2024,3,High,$1.5K-$2.5K,1,Has Claim,920.3141425885258,1.6710495963091119
POL-0011163,Indiana,Jasper,5015802.114903863,-9697719.466889547,485764.0,17,Single_Family,32.8244274809,500,457379053,5000,2020,0,0,2024,4,Low,< $1.5K,0,No Claim,941.5663840877463,0.0
POL-0011164,Iowa,Hamilton,5218680.639013804,-10431397.024408106,402864.0,24,Single_Family,42.9071246819,2405,329250611,10000,2023,0,0,2024,1,Moderate,$1.5K-$2.5K,0,No Claim,817.2748396481195,0.0
POL-0011165,Arkansas,Ashley,3920739.327246192,-10215615.939045643,116394.0,14,Commercial,53.9122137405,2118,114172618,1000,2022,1,51750,2024,2,Moderate,$1.5K-$2.5K,1,Has Claim,980.9149784353145,4.886685552407932
POL-0011166,Texas,Kerr,3511482.0003416543,-11059625.46335613,901525.0,64,Single_Family,77.1628498728,3320,844268392,1000,2019,1,10648,2024,5,High,$2.5K-$3.5K,1,Has Claim,936.4891622528494,0.6414457831325301
POL-0011167,Wisconsin,Langlade,5662969.471268466,-9915447.03059522,174553.0,30,Single_Family,49.5547073791,660,158131999,2500,2023,2,18363,2024,1,Moderate,< $1.5K,1,Has Claim,905.9254152034052,5.0
POL-0011168,Kansas,Hodgeman,4591823.023195077,-11120589.34278539,287764.0,70,Single_Family,5.94783715013,1011,247000027,5000,2015,1,39075,2024,9,Very Low,< $1.5K,1,Has Claim,858.3423465061647,5.0
POL-0011169,Maine,Androscoggin,5491220.723437194,-7815343.557944015,400239.0,48,Multi_Family,59.0648854962,1855,338783515,500,2023,2,5888,2024,1,Moderate,$1.5K-$2.5K,1,Has Claim,846.4530318134914,0.6348247978436657
POL-0011170,Minnesota,Dakota,5570061.82430898,-10360000.28374245,118110.0,70,Single_Family,89.5038167939,2220,111793846,1000,2023,0,0,2024,1,Very High,$1.5K-$2.5K,0,No Claim,946.5231225129116,0.0
POL-0011171,Wisconsin,Trempealeau,5512714.951544424,-10169973.750982732,729636.0,28,Multi_Family,58.6513994911,2631,707776087,5000,2022,1,18963,2024,2,Moderate,$2.5K-$3.5K,1,Has Claim,970.0399747271242,1.4415051311288483
POL-0011172,Rhode Island,Newport,5094756.384714683,-7929917.063040715,385443.0,29,Single_Family,36.4185750636,1350,381399916,1000,2015,0,0,2024,9,Low,< $1.5K,0,No Claim,989.5105527925011,0.0
